candidate,split,cost_bps,execution_lag_days,TotalReturn,TotalCAGR,TotalSharpe,MaxDD,Calmar,ExcessReturn,ExcessCAGR,ExcessSharpe,AnnTurnover,Trades,TimeInMarket,NPeriods
structural_scarcity_w365_qna_hold1_ma200,validation_h2,30.0,3,0.4196279030018806,0.19148139011982912,0.8023066279905525,-0.183783578866201,1.0418851961699598,0.3235238402852887,0.1504450618283728,0.6673104465369497,4.0,8,0.30684931506849317,730
structural_scarcity_w365_qna_hold1_ma200,development,50.0,1,6.1249200683919,0.4806847215664216,1.6963382266096696,-0.30514136097817435,1.5752853694612814,5.762696650937493,0.46532196333272013,1.654486993325841,2.3986856516976998,12,0.16757940854326397,1826
structural_scarcity_w365_qna_hold1_ma200,validation,50.0,1,6.517323141037472,0.6552587666165426,1.7106620243153456,-0.2554596318867627,2.5650188320438763,5.982017648923371,0.6249904657478815,1.6536920948325313,2.4982888432580426,10,0.28336755646817247,1461
structural_scarcity_w365_qna_hold1_ma200,validation_h1,50.0,1,3.504771176013839,1.1202606784936813,2.1865314860411726,-0.2554596318867627,4.385274770106371,3.487698548506608,1.1162445739541735,2.1814367648545243,0.9986320109439124,2,0.25991792065663477,731
structural_scarcity_w365_qna_hold1_ma200,validation_h2,50.0,1,0.6687469456971149,0.2917998860880562,1.098240075210851,-0.183783578866201,1.5877364446172513,0.5558125336308102,0.24732214508955552,0.9657631945853045,4.0,8,0.30684931506849317,730
structural_scarcity_w365_qna_hold1_ma200,development,50.0,2,5.028376626077287,0.4320382587607934,1.5206055766196556,-0.30514136097817435,1.4158626591158696,4.721869723073001,0.41717871426903774,1.4801249143497697,2.3986856516976998,12,0.16757940854326397,1826
structural_scarcity_w365_qna_hold1_ma200,validation,50.0,2,4.581351226199322,0.5365866632124376,1.4683053199146707,-0.2554596318867627,2.1004753637564537,4.183792351776173,0.5084801918487449,1.4120035517412415,2.4982888432580426,10,0.28336755646817247,1461
structural_scarcity_w365_qna_hold1_ma200,validation_h1,50.0,2,2.91640717690702,0.9771443901301273,1.972697951133814,-0.2554596318867627,3.8250442268047466,2.901563792833948,0.973399219481883,1.9676994647504342,0.9986320109439124,2,0.25991792065663477,731
structural_scarcity_w365_qna_hold1_ma200,validation_h2,50.0,2,0.42512026305885686,0.19378401022080083,0.7996722106281832,-0.22297334489020326,0.8690904749902915,0.3286447760503921,0.15266854561508358,0.6671700194381714,4.0,8,0.30684931506849317,730
structural_scarcity_w365_qna_hold1_ma200,development,50.0,3,5.930952690127054,0.47253794825271367,1.6122100875332483,-0.3051413609781741,1.548587011403259,5.5785776987412685,0.45725915534526007,1.572205155723725,2.3986856516976998,12,0.16757940854326397,1826
structural_scarcity_w365_qna_hold1_ma200,validation,50.0,3,4.735327309257774,0.547069238152287,1.4962678380952936,-0.255459631886763,2.1415095375804234,4.32678747985868,0.5187700802767341,1.439593722714651,2.4982888432580426,10,0.28336755646817247,1461
structural_scarcity_w365_qna_hold1_ma200,validation_h1,50.0,3,3.1054144119514895,1.0242258584489248,2.035817600979327,-0.255459631886763,4.009345237383458,3.0898550470909383,1.0203915949247166,2.0308125621569544,0.9986320109439124,2,0.25991792065663477,731
structural_scarcity_w365_qna_hold1_ma200,validation_h2,50.0,3,0.3970154371167416,0.18195407572237832,0.7711233959450857,-0.18556696567859743,0.9805305327755552,0.3024391863588305,0.14124457780040744,0.6361863485473697,4.0,8,0.30684931506849317,730
