strategy,family,independence_group,evidence,description,implementation_note,start,end,years,cagr,stress_cagr,annual_vol,excess_shy_sharpe,max_drawdown,ulcer_index,calmar,cvar_5pct_daily,worst_calendar_year,best_calendar_year,max_recovery_days,max_underwater_days,max_trough_to_recovery_days,max_5pct_trough_to_recovery_days,median_5pct_trough_to_recovery_days,share_5pct_recovered_within_20d,n_5pct_drawdowns,n_unrecovered_5pct_drawdowns,largest_year_abs_excess_share,annual_turnover,cagr_2007_2012,cagr_2013_2021,rolling_3y_min,rolling_3y_target_share,rolling_5y_min,rolling_5y_target_share,latest_weights,GFC_return,GFC_maxdd,2011_euro_US_downgrade_return,2011_euro_US_downgrade_maxdd,2018_Q4_return,2018_Q4_maxdd,COVID_crash_return,COVID_crash_maxdd,duration_hard_pass,objective_gate,joint_gate
recovery_SPY_trend_100d,Recovery-oriented fast trend,recovery_fast_trend,long_rule,Weekly SPY above 100d moving average; otherwise SHY.,ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09047215780329232,0.0856808235415285,0.11822706388489956,0.6253317440405888,-0.23242821283875614,0.08406174355600922,0.3892477453503294,-0.019526470806399368,-0.1571225078365419,0.34703986204779724,607,607,408,408,72.0,0.25,16,0,0.1436988297246473,8.802588380154642,0.06876242184765347,0.10517668847730421,-0.02337021736457434,0.44738583719391134,0.008334852931781933,0.35305798252581416,"{""SPY"": 1.0}",-0.14017388773169626,-0.18559791517297353,-0.04054551517342442,-0.04405342605116769,-0.04697234867087796,-0.06704824332613302,-0.07207027838240299,-0.12437189310971442,False,True,False
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 35% cyclical budget, 63d momentum, 100d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.11071669323318822,0.10887395074968786,0.12946280768298063,0.7124692690707246,-0.27914720665813986,0.05867289369415556,0.39662475780665224,-0.019742370559373067,-0.15771993144622143,0.29559600539033193,506,506,195,195,44.0,0.3333333333333333,18,0,0.13628130072347128,3.3202427267653194,0.07583569951224822,0.13457544624626117,0.003332216063445248,0.5198544010589013,0.03249724971822454,0.6195393169181891,"{""XLE"": 0.11274472055243123, ""XLK"": 0.11338509515095987, ""XLP"": 0.2414452136768989, ""XLU"": 0.18193692368634157, ""XLV"": 0.24001652852130595, ""XLY"": 0.11047151841206249}",-0.2566538674011123,-0.2791472066581394,-0.05262267077912275,-0.0821070883318431,-0.08284554452295878,-0.08539462764827666,-0.21553045995877596,-0.21607139875167392,False,False,False
recovery_sector_barbell_W_cyc35_mom63_ma100_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 35% cyclical budget, 63d momentum, 100d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09737884062326518,0.09322810859498487,0.12879310304468344,0.6249783296670781,-0.2952559697765331,0.06270405742724408,0.32981158923549336,-0.019743773203069078,-0.17406734234771215,0.29187193436513326,515,515,204,204,39.0,0.23529411764705882,17,0,0.14694065740154244,7.577606588359239,0.05707128423026231,0.12507608792412617,-0.008248619545463631,0.442422236929186,0.02351746772588581,0.5416997617156474,"{""XLB"": 0.11716649567391489, ""XLK"": 0.11408804446790696, ""XLP"": 0.23627500772809631, ""XLU"": 0.18868297846481255, ""XLV"": 0.22828769285838954, ""XLY"": 0.11549978080687973}",-0.2827533654470358,-0.29525596977653334,-0.05963389035533362,-0.09058357022245245,-0.0807734458205559,-0.08476674697396103,-0.2206961746284174,-0.22142183167784724,False,False,False
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 35% cyclical budget, 63d momentum, 50d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09926240705287803,0.09672296444806805,0.12942788701837038,0.63520595976191,-0.28135518430160855,0.05986531532920189,0.3528010592705845,-0.019855107644447888,-0.1611376560871277,0.29000555479073875,506,506,217,217,41.5,0.2777777777777778,18,0,0.13954121564295693,4.624658733973823,0.07248770594548626,0.1174663304499044,-0.008242935566048382,0.4669093315684977,0.030101277393162817,0.6115965051628276,"{""XLK"": 0.1702166099108103, ""XLP"": 0.24164249393658818, ""XLU"": 0.18208558086204332, ""XLV"": 0.24021264142971827, ""XLY"": 0.16584267386083987}",-0.2668875975286401,-0.28135518430161055,-0.05480191332389672,-0.08421850816737897,-0.08405045448009807,-0.08778476608131647,-0.21452866635412493,-0.2151553621284158,False,False,False
recovery_sector_barbell_M_cyc35_mom126_ma100_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 35% cyclical budget, 126d momentum, 100d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.10191464676908235,0.10037337027103765,0.13056598323713814,0.6490247476939005,-0.28701995113846646,0.06382886294688124,0.3550786151444778,-0.020103151752537594,-0.16691883560784893,0.3139007545290824,529,529,218,218,37.5,0.3333333333333333,18,0,0.15183899798920295,2.79886631207127,0.0560410765516457,0.13357047075134076,-0.0034058501158296117,0.4672402382528127,0.02938995764605168,0.5945194598888006,"{""XLE"": 0.11274472055243123, ""XLK"": 0.11338509515095986, ""XLP"": 0.2414452136768989, ""XLU"": 0.1819369236863416, ""XLV"": 0.24001652852130592, ""XLY"": 0.11047151841206247}",-0.26477227134771963,-0.28701995113846523,-0.09428200596582259,-0.1441123263948334,-0.08420745945350139,-0.08715341897580442,-0.2166111350753006,-0.21670474514949,False,False,False
recovery_sector_barbell_M_cyc35_mom63_ma50_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 35% cyclical budget, 63d momentum, 50d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.0950503975480872,0.09275190650616238,0.12585341474884287,0.6198586951101667,-0.27753006117858114,0.05921556598844696,0.34248685401660145,-0.0192872645812259,-0.15667265240429873,0.2842759047373129,529,529,218,218,41.0,0.3333333333333333,18,0,0.14306289024353017,4.201513847477588,0.06652902094769941,0.11446983834087487,-0.012964110852987654,0.4632693580410324,0.028835691870165103,0.5369340746624305,"{""SHY"": 0.10858009834298711, ""XLK"": 0.11391730509822515, ""XLP"": 0.24257851558282711, ""XLU"": 0.18279090401269574, ""XLV"": 0.24114312442720565, ""XLY"": 0.11099005253605927}",-0.263952870637581,-0.2775300611785825,-0.05262267077912297,-0.08210708833184333,-0.082845544522959,-0.08539462764827666,-0.20536424346310145,-0.20536424346310145,False,False,False
recovery_sector_barbell_M_cyc50_mom126_ma200_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 50% cyclical budget, 126d momentum, 200d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.10334827656171575,0.10152798935043506,0.13411946490772803,0.644743520422914,-0.2526017907309219,0.06471082237677304,0.40913516987615123,-0.020837075487508492,-0.15377939729142076,0.3379470317989075,510,510,227,227,23.0,0.38095238095238093,21,0,0.1655130016019401,3.30141948832222,0.05696959002270208,0.13536387295607977,-0.00165051786849435,0.4728656518861681,0.026651579535402536,0.6195393169181891,"{""XLE"": 0.16249945301603366, ""XLK"": 0.1634224276925984, ""XLP"": 0.18738247769292837, ""XLU"": 0.14119887085356525, ""XLV"": 0.18627369379855654, ""XLY"": 0.15922307694631768}",-0.22962332634208094,-0.25260179073092026,-0.10190353210970793,-0.16021602498557452,-0.08148964309009854,-0.08450739506656058,-0.2240622018883699,-0.22527502071273942,False,False,False
recovery_sector_barbell_W_cyc50_mom63_ma100_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 50% cyclical budget, 63d momentum, 100d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09966417724485654,0.09291936519810551,0.1302046503248348,0.6351889152635105,-0.26858827531785257,0.06262765959575674,0.3710667456608522,-0.020270606064617128,-0.17162255301105434,0.3152465438665806,437,437,231,231,36.0,0.2,20,0,0.15138306462039133,12.30157298441007,0.06567770310993826,0.12290114415604592,0.0036264871242701613,0.41032428855062875,0.028775613487584506,0.5246227164416203,"{""XLK"": 0.24583369692020954, ""XLP"": 0.18276056449517025, ""XLU"": 0.14594775802332396, ""XLV"": 0.1765823140385322, ""XLY"": 0.24887566652276416}",-0.24767747548373076,-0.2685882753178539,-0.05426052528429559,-0.07834639476670135,-0.07215273628808572,-0.07807089410543622,-0.18740161155539825,-0.18957025094539703,False,False,False
recovery_sector_barbell_M_cyc35_mom63_ma100_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 35% cyclical budget, 63d momentum, 100d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.1141411325644004,0.11195814911134927,0.1322454012403677,0.7228935529254917,-0.28375480624159066,0.0594149951551982,0.40225268454913815,-0.020178511101107063,-0.16269291247906625,0.3026401564415542,505,505,243,243,28.5,0.2777777777777778,18,0,0.13391490277311838,3.9217597218679754,0.0758766932421413,0.1403804245801692,0.00110589681583817,0.5569159497021839,0.03572055973247368,0.6505162827640985,"{""XLE"": 0.16941813272834397, ""XLP"": 0.24187501970177847, ""XLU"": 0.18226079668741535, ""XLV"": 0.24044379128811802, ""XLY"": 0.16600225959434425}",-0.25598409730229665,-0.2837548062415921,-0.05480191332389672,-0.08421850816737941,-0.08405045448009729,-0.08778476608131547,-0.2152587197317063,-0.21627888778390258,False,False,False
recovery_sector_barbell_W_cyc50_mom63_ma200_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 50% cyclical budget, 63d momentum, 200d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09428057779526178,0.08800102779158281,0.13227151761618727,0.5919077272294624,-0.25422270380005263,0.06747148445629184,0.37085821362915683,-0.02065584322556557,-0.15535248916483446,0.3152465438665797,557,557,257,257,32.0,0.29411764705882354,17,0,0.16234137703631435,11.507016058506514,0.0545050298158023,0.12160324538784195,-0.009636866566746671,0.3914626075446724,0.021734327014682586,0.5031771247021446,"{""XLK"": 0.24583369692020954, ""XLP"": 0.18276056449517025, ""XLU"": 0.14594775802332394, ""XLV"": 0.1765823140385322, ""XLY"": 0.2488756665227642}",-0.2296556789520855,-0.25422270380005174,-0.0542605252842957,-0.07834639476670147,-0.07215273628808538,-0.07807089410543588,-0.23901157149533692,-0.24104247569703885,False,False,False
recovery_sector_barbell_W_cyc35_mom63_ma100_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 35% cyclical budget, 63d momentum, 100d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.10173376032563364,0.09685611859253074,0.13163787693947226,0.6435530674123864,-0.30365572185614753,0.06456285933476837,0.3350299467560454,-0.0202123228988097,-0.18473368008593927,0.3005160290549229,568,568,257,257,45.0,0.125,16,0,0.14869734597562337,8.872268402191636,0.06311108290942591,0.12823495402273744,-0.007812568511416096,0.4811383189940437,0.029086099614116234,0.5901509134233519,"{""XLK"": 0.1715390573594524, ""XLP"": 0.23683692299401385, ""XLU"": 0.18913170914960925, ""XLV"": 0.22883061248781494, ""XLY"": 0.17366169800910952}",-0.27979976139398255,-0.3036557218561481,-0.06026747640100627,-0.09119630344805785,-0.07712931666758593,-0.08282684626023673,-0.2196371888380666,-0.22043223862879258,False,False,False
recovery_sector_barbell_M_cyc50_mom126_ma200_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 50% cyclical budget, 126d momentum, 200d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09996917133154604,0.09747958802329526,0.14186909006399762,0.5968820767883338,-0.2757239570386566,0.07154761516812719,0.3625697687108499,-0.02187895926068485,-0.18044779330934613,0.33267235811522533,558,558,258,258,22.5,0.45,20,0,0.16118893628084935,4.530550578581044,0.05735777270769926,0.1293003319949897,-0.01661445128503858,0.4874255459960291,0.023985813183624805,0.5615567911040509,"{""XLK"": 0.24542243028356758, ""XLP"": 0.1876032305449905, ""XLU"": 0.14136521540099914, ""XLV"": 0.18649314040677975, ""XLY"": 0.23911598336366294}",-0.25720092878246725,-0.27572395703865826,-0.09666110371236536,-0.15534427546044582,-0.07497156419931483,-0.07737281654911998,-0.24170506669847158,-0.24416279264020246,False,False,False
recovery_sector_barbell_M_cyc35_mom126_ma200_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 35% cyclical budget, 126d momentum, 200d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.10397907362217462,0.102618738679495,0.13526742614292905,0.644749988947757,-0.2930178017786391,0.06692671215857612,0.35485582442777935,-0.02066078573109152,-0.17267228062215867,0.3165833954511017,573,573,262,262,38.0,0.4117647058823529,17,0,0.1547432233921821,2.4654838734167224,0.056685525916928325,0.13664901327841528,-0.011705753675720354,0.5357379219060225,0.02869815655660135,0.6330420969023034,"{""XLE"": 0.11274472055243123, ""XLK"": 0.11338509515095986, ""XLP"": 0.2414452136768989, ""XLU"": 0.18193692368634154, ""XLV"": 0.24001652852130595, ""XLY"": 0.11047151841206246}",-0.26761198474864856,-0.29301780177863823,-0.09392413085675277,-0.14765397638794053,-0.0835499134782135,-0.08715341897580509,-0.2440565814300757,-0.24414691194492433,False,False,False
recovery_sector_barbell_M_cyc35_mom126_ma100_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 35% cyclical budget, 126d momentum, 100d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09932240805184156,0.09747474796813993,0.1342133693717678,0.618233617704711,-0.30192901376757564,0.06848337815639427,0.3289594690237347,-0.020666772338085723,-0.18393897863656516,0.3136496516220433,573,573,262,262,39.0,0.29411764705882354,17,0,0.15459452625112124,3.36357024908767,0.051840214317027344,0.13213272027387668,-0.013772191356309693,0.4880873593646592,0.028398974545603695,0.5730738681493248,"{""XLK"": 0.17021660991081028, ""XLP"": 0.24164249393658818, ""XLU"": 0.18208558086204332, ""XLV"": 0.24021264142971824, ""XLY"": 0.16584267386083987}",-0.28116809010108024,-0.30192901376757464,-0.09630177979879928,-0.14952368209129963,-0.0803885971102346,-0.08176800537795192,-0.21525871973170618,-0.21627888778390247,False,False,False
recovery_sector_barbell_W_cyc35_mom63_ma200_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 35% cyclical budget, 63d momentum, 200d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09557284210840655,0.09165679940256011,0.12982496329052576,0.6089437139762824,-0.2848224361163124,0.06475268063662633,0.3355523652265148,-0.01987875221136404,-0.1618396457442256,0.2918719343651355,573,573,262,262,46.5,0.25,16,0,0.15231375702418953,7.160271570506314,0.05086716600686669,0.12640068683870775,-0.015949321243054704,0.45268034414295166,0.024518690537127075,0.5444797458300238,"{""XLB"": 0.11716649567391488, ""XLK"": 0.11408804446790695, ""XLP"": 0.23627500772809631, ""XLU"": 0.18868297846481258, ""XLV"": 0.22828769285838954, ""XLY"": 0.11549978080687971}",-0.2690273006768521,-0.28482243611631264,-0.059633890355333286,-0.09058357022245189,-0.08077344582055601,-0.08476674697396103,-0.2443234135462451,-0.2450270698407433,False,False,False
recovery_sector_barbell_M_cyc35_mom126_ma50_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 35% cyclical budget, 126d momentum, 50d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09110446227312807,0.08899641313635942,0.1272677656293646,0.5874883156739771,-0.27576684420700903,0.06078265223916052,0.3303677152890032,-0.019640429679027814,-0.1546144780610219,0.30406889416267857,573,573,262,262,51.0,0.1875,16,0,0.15839651603008262,3.86696875634531,0.05179519769075713,0.11809934199565553,-0.015097356538868567,0.40966247518199866,0.028269250811629343,0.528196981731533,"{""SHY"": 0.10858009834298712, ""XLK"": 0.11391730509822515, ""XLP"": 0.24257851558282711, ""XLU"": 0.18279090401269574, ""XLV"": 0.24114312442720562, ""XLY"": 0.11099005253605929}",-0.2621565179858899,-0.27576684420701025,-0.09208591948376799,-0.14203706305399033,-0.08420745945350172,-0.08715341897580475,-0.205364243463101,-0.205364243463101,False,False,False
recovery_sector_barbell_W_cyc50_mom63_ma100_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 50% cyclical budget, 63d momentum, 100d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09355667776930998,0.0878527703344616,0.1251771646526888,0.6120424520973167,-0.26142876592247666,0.061850705021631924,0.3578668071938687,-0.019509124715631578,-0.15604278815545403,0.3027846066283115,504,504,271,271,30.0,0.38095238095238093,21,0,0.15420129644506186,10.456573548168736,0.05713032622128389,0.11851330309209973,0.003925422013855595,0.37260092653871607,0.02089316765333815,0.43606036536934073,"{""XLB"": 0.1677396723741838, ""XLK"": 0.16333245345254935, ""XLP"": 0.18213978657525776, ""XLU"": 0.14545202117827824, ""XLV"": 0.17598252161665512, ""XLY"": 0.1653535448030756}",-0.2520080604351612,-0.2614287659224782,-0.05335212185494376,-0.07746112634125057,-0.07740503195898607,-0.08087333567393873,-0.18896657669048034,-0.19102980634484568,False,False,False
recovery_sector_barbell_W_cyc35_mom126_ma100_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 35% cyclical budget, 126d momentum, 100d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.0955915543985284,0.09197774355500798,0.12901015821462755,0.6121249738539654,-0.2993191012500305,0.0677961505728338,0.3193633617076707,-0.019916974033512638,-0.17882917477533944,0.30749753061693164,524,524,271,271,47.5,0.25,16,0,0.15635114056737515,6.606635029096477,0.0429599622802006,0.1321139099219868,-0.014702879380384393,0.43414956982131037,0.018385949117326383,0.5504368546465449,"{""XLB"": 0.11716649567391489, ""XLK"": 0.11408804446790698, ""XLP"": 0.23627500772809631, ""XLU"": 0.18868297846481258, ""XLV"": 0.22828769285838954, ""XLY"": 0.11549978080687971}",-0.28445420695496315,-0.2993191012500299,-0.11264190308329991,-0.14184696347987735,-0.0768606577023232,-0.08062552323237093,-0.22177118171475685,-0.22205723913877895,False,False,False
recovery_sector_barbell_M_cyc35_mom63_ma200_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 35% cyclical budget, 63d momentum, 200d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.10855404605298391,0.10678275490134403,0.1320802187491217,0.6866915068346865,-0.2853758033397735,0.06401268223291062,0.3803898045404274,-0.020028426025344614,-0.16372942865810214,0.2955960053903317,582,582,271,271,59.0,0.35294117647058826,17,0,0.1413509535966503,3.197681359719433,0.06455636387023511,0.13886435648933637,-0.01299008277732916,0.5440105890138981,0.03210230856998164,0.6187450357426529,"{""XLE"": 0.11274472055243126, ""XLK"": 0.11338509515095986, ""XLP"": 0.24144521367689892, ""XLU"": 0.1819369236863416, ""XLV"": 0.24001652852130595, ""XLY"": 0.11047151841206249}",-0.25969536664528403,-0.2853758033397713,-0.05262267077912297,-0.08210708833184321,-0.082845544522959,-0.08539462764827666,-0.2430137669626693,-0.2435357543672001,False,False,False
recovery_sector_barbell_W_cyc65_mom63_ma200_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 65% cyclical budget, 63d momentum, 200d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09003862331162416,0.08207224665969104,0.13542837072875216,0.5543869015248459,-0.22632473563854172,0.0704788808491912,0.3978293537274815,-0.021568747738557312,-0.1379624243133526,0.3299204218094407,550,550,275,275,31.0,0.42857142857142855,21,1,0.16583069374987974,14.665792688197419,0.05300898624786887,0.1154230066636881,-0.006659113242347359,0.3553937789543349,0.01899423709364889,0.4436060365369341,"{""XLK"": 0.32060151766202083, ""XLP"": 0.12833979467226775, ""XLU"": 0.10248876911346054, ""XLV"": 0.12400124714573213, ""XLY"": 0.3245686714065187}",-0.1911152322394465,-0.21559822260144768,-0.048550400665912874,-0.06550291947941955,-0.06736435873359004,-0.07350701688781802,-0.2229732007254006,-0.22632473563854183,False,False,False
recovery_sector_barbell_W_cyc65_mom63_ma200_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 65% cyclical budget, 63d momentum, 200d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.08594834561606146,0.07916358573562787,0.1266833024549386,0.5537170109308525,-0.20574676873543096,0.06594364291064213,0.41773849545400216,-0.020188832351840467,-0.11491010908039867,0.3135751843676038,504,504,276,276,29.0,0.3684210526315789,19,0,0.16552001079481274,12.531267009484004,0.045047653017982636,0.11407580956412988,-0.003293401213186664,0.30311052283256124,0.019980370054744512,0.3415409054805401,"{""XLB"": 0.2185302335055752, ""XLK"": 0.2127885352750784, ""XLP"": 0.1277718698509359, ""XLU"": 0.1020352393564906, ""XLV"": 0.12345252111488565, ""XLY"": 0.21542160089703422}",-0.1934472006287753,-0.20396373397697176,-0.047365486170054205,-0.06487262269637117,-0.07425198700292157,-0.07771905141383029,-0.20243564553037496,-0.20574676873543096,False,False,False
recovery_sector_barbell_M_cyc35_mom63_ma200_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 35% cyclical budget, 63d momentum, 200d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.11108570448104937,0.10895934599719892,0.13725094678171817,0.6825511163026443,-0.2886623997890828,0.06571451664192109,0.3848291449188272,-0.020790047257514137,-0.16843000208999326,0.30264015644155706,588,588,277,277,34.5,0.2777777777777778,18,0,0.14054167852284344,3.8304205542524743,0.06584126950647917,0.14228276991076783,-0.020053977560143044,0.5532759761747187,0.028889887269170078,0.631056393963463,"{""XLE"": 0.16941813272834394, ""XLP"": 0.24187501970177847, ""XLU"": 0.18226079668741535, ""XLV"": 0.24044379128811805, ""XLY"": 0.16600225959434423}",-0.2610819711521025,-0.28866239978908337,-0.05480191332389728,-0.0842185081673793,-0.08405045448009751,-0.08778476608131613,-0.2565003658957532,-0.25746691957733536,False,False,False
recovery_sector_barbell_W_cyc65_mom63_ma100_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 65% cyclical budget, 63d momentum, 100d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.08917287193016632,0.08194803915706816,0.1260652214011156,0.5786363491159363,-0.23137551400050016,0.06575687387468608,0.3854032364460725,-0.01991433758792242,-0.13859753722404033,0.3135751843676089,467,467,277,277,36.0,0.2727272727272727,22,0,0.15693571345138627,13.307001704927815,0.056549736861224664,0.1114594634152879,0.011043880043718923,0.35903375248180014,0.01781160772483581,0.3439237490071485,"{""XLB"": 0.21853023350557524, ""XLK"": 0.21278853527507843, ""XLP"": 0.12777186985093592, ""XLU"": 0.10203523935649061, ""XLV"": 0.12345252111488565, ""XLY"": 0.21542160089703427}",-0.22122112106104697,-0.23137551400050171,-0.047365486170052984,-0.06487262269637073,-0.07425198700292068,-0.07771905141382962,-0.15656378502726642,-0.1600653472620004,False,False,False
recovery_sector_barbell_W_cyc35_mom63_ma200_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 35% cyclical budget, 63d momentum, 200d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09792559647490706,0.09336888169357938,0.13352285483358334,0.6117263071923907,-0.2940164885428511,0.068700726407154,0.3330615808665268,-0.020477346401935888,-0.17344825344170567,0.3005160290549196,588,588,277,277,45.0,0.125,16,0,0.1516087629841133,8.316100102779682,0.05530455820173774,0.1272654445759407,-0.017013146226469766,0.4814692256783587,0.02405516360055815,0.5722795869737887,"{""XLK"": 0.17153905735945238, ""XLP"": 0.2368369229940139, ""XLU"": 0.18913170914960928, ""XLV"": 0.22883061248781497, ""XLY"": 0.17366169800910952}",-0.26767596458983645,-0.2940164885428508,-0.06026747640100616,-0.09119630344805807,-0.07712931666758671,-0.08282684626023773,-0.2550038779778748,-0.25576289545337905,False,False,False
recovery_sector_barbell_M_cyc35_mom126_ma200_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 35% cyclical budget, 126d momentum, 200d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.10167650192629019,0.09984620147392231,0.14026466447240307,0.6127105685718164,-0.30631570468275304,0.07126392018859298,0.33193368923606165,-0.021359403908563435,-0.19080404481612334,0.31292755012642837,578,578,278,278,36.0,0.29411764705882354,17,0,0.15541382551419994,3.3248552894879317,0.05706739416077111,0.13242939602238168,-0.021832464918753902,0.5241561879549967,0.026944221715939687,0.6036536934074662,"{""XLK"": 0.1702166099108103, ""XLP"": 0.24164249393658815, ""XLU"": 0.18208558086204327, ""XLV"": 0.24021264142971818, ""XLY"": 0.16584267386083987}",-0.28582367659881613,-0.3063157046827514,-0.09021998780859919,-0.143800067788994,-0.07905541940033978,-0.08176800537795192,-0.2565003658957532,-0.25746691957733536,False,False,False
recovery_sector_barbell_W_cyc35_mom126_ma200_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 35% cyclical budget, 126d momentum, 200d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09695555443488235,0.09397862965002157,0.13351065636254958,0.6049654407409859,-0.30523869996831376,0.0718162652535182,0.31763847259520867,-0.02055416524398597,-0.18576671477844675,0.3072440597074757,589,589,278,278,50.0,0.3125,16,0,0.15697592630931223,5.434024376203582,0.04592897077069269,0.13231716421206619,-0.021806344923728016,0.43414956982131037,0.014939553098578306,0.6000794281175537,"{""XLB"": 0.11716649567391489, ""XLK"": 0.11408804446790698, ""XLP"": 0.23627500772809631, ""XLU"": 0.18868297846481258, ""XLV"": 0.22828769285838957, ""XLY"": 0.11549978080687973}",-0.28811937642886265,-0.3052386999683113,-0.11837939045756374,-0.14739561653136646,-0.09321586530534254,-0.09691402892537515,-0.24536582814626529,-0.2456432127691519,False,False,False
recovery_sector_barbell_W_cyc35_mom126_ma100_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 35% cyclical budget, 126d momentum, 100d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09438242318271484,0.09017529685687142,0.13207836280720306,0.5928916975784783,-0.31498301303365894,0.07309971759263313,0.2996428990684306,-0.02050492348866452,-0.19510639459747792,0.31307196423964934,581,581,283,283,42.0,0.06666666666666667,15,0,0.1630426754394812,7.701806565677529,0.03817774826665277,0.13349751114579478,-0.02142459601824065,0.4586366644606221,0.01243083428711289,0.5591739475774424,"{""XLK"": 0.1715390573594524, ""XLP"": 0.2368369229940139, ""XLU"": 0.18913170914960928, ""XLV"": 0.22883061248781497, ""XLY"": 0.17366169800910955}",-0.29312199158004837,-0.31498301303365817,-0.11631452612661419,-0.14539871178483565,-0.08444237289369017,-0.08598027901384608,-0.22041380058769489,-0.22161124672665056,False,False,False
