asset,start_day,length,n_quarters,earnings_mean,earnings_t,earnings_win_rate,placebo_mean,difference_mean,difference_t,difference_p,dev_difference,dev_difference_t,val_difference,val_difference_t,earnings_excess_mean,placebo_excess_mean,excess_difference_mean,excess_difference_t,excess_difference_p,dev_excess_difference,dev_excess_difference_t,val_excess_difference,val_excess_difference_t,both_subperiods_positive,both_subperiods_excess_positive,difference_q,excess_difference_q
XLF,1,8,72,0.008617346971468069,1.335205851265293,0.625,0.0033987109605720903,0.005218636010895979,0.8720570544970269,0.38611675650665706,0.009346782755435015,0.8968609241412503,0.0010904892663569426,0.18248964864062847,0.002400191125754623,0.0002539855524403633,0.00214620557331426,0.6553411613354626,0.5143659503615551,0.008323090705280374,1.5160989890907095,-0.004030679558651853,-1.2046271414833496,True,False,0.9599562682632208,1.0
SPY,7,8,72,0.005309021289174977,1.842253417682593,0.6666666666666666,0.0002554273289771682,0.005053593960197809,1.2207460375354857,0.22622085283634455,0.00046839474734516114,0.06641049643675741,0.009638793173050457,2.235952107488641,0.0,0.0,0.0,,,0.0,,0.0,,True,False,0.9599562682632208,1.0
QQQ,10,8,72,0.007384696343501623,1.9312124796189547,0.6805555555555556,0.0025289355841998937,0.004855760759301729,1.1001434245880164,0.27498576168002786,0.003248931219251063,0.443275239599195,0.006462590299352396,1.2881264566811872,0.0017457627237854106,0.001804832398772791,-5.906967498738036e-05,-0.027639082733687544,0.9780275511581451,-0.0011633186465397612,-0.3850926041641097,0.0010451792965650005,0.34207099328340523,True,False,0.9599562682632208,1.0
XLB,13,5,72,0.0019463725698221372,0.5541522907926786,0.5833333333333334,-0.0028887506429884804,0.004835123212810617,1.2342817781028492,0.22116769645977855,0.0028592176894655544,0.44391518559677184,0.006811028736155681,1.502427924849398,-0.0013277212140764179,-0.00030390073464205754,-0.0010238204794343604,-0.40172973898090775,0.689089644634339,-0.0019519260017076222,-0.47440634006021093,-9.571495716109867e-05,-0.03126342711599044,True,False,0.9599562682632208,1.0
XLF,7,3,72,0.0026921533707484208,0.7586585662156999,0.5833333333333334,-0.0020044652861184275,0.004696618656866849,0.8477453183161926,0.3994286457344908,0.0030108917888492562,0.30922278538725945,0.006382345524884441,1.1739886621488942,0.0005299161096548136,-0.0017861113183866642,0.0023160274280414777,0.7096999130754671,0.4802145747128147,0.0036599998231888736,0.5994706932650451,0.000972055032894082,0.4026373852664458,True,True,0.9599562682632208,1.0
QQQ,1,5,72,0.007261826712446516,1.7935855439168389,0.6666666666666666,0.0028113462472672615,0.004450480465179254,1.0525900077272423,0.29609812419464293,0.005700005846034588,0.822222699755588,0.0032009550843239204,0.6482565603767998,0.002530274114674647,-0.0005052417793319011,0.003035515894006548,1.7447629153769098,0.08535320737231289,0.0030654473811830485,1.1050161453324168,0.0030055844068300475,1.4037116837244095,True,True,0.9599562682632208,1.0
QQQ,4,5,72,0.00409906460162014,1.0328162237087601,0.6388888888888888,-0.0001925680516517132,0.004291632653271853,1.055532204850562,0.2947605469335778,0.0009688248495672955,0.14947678078352203,0.007614440456976412,1.540579974912664,0.002216458578225307,-0.0007225964338451509,0.002939055012070458,1.6990545448942798,0.09368695887857287,0.0030843653873128293,1.065139870055451,0.0027937446368280863,1.4419982047357929,True,True,0.9599562682632208,1.0
XLU,4,3,72,0.00255256197789979,0.9058470436257263,0.5555555555555556,-0.0015368414692753425,0.004089403447175132,1.3174628533757629,0.1919192446935086,0.0014524178087877149,0.3153610506781417,0.00672638908556255,1.6087807519884327,0.0013457114949263524,-0.002555182267530231,0.0039008937624565834,1.6791673820215607,0.09751541674176789,0.004037463820436392,1.3988631202246335,0.0037643237044767746,1.0220878561928226,True,True,0.9599562682632208,1.0
XLB,10,8,72,0.003457493151370402,0.7177018410405032,0.6666666666666666,-0.0005938195058307663,0.004051312657201167,0.7571357346080831,0.4514739241981431,0.0023641141142913703,0.2654880944070037,0.005738511200110967,0.9471989314710954,-0.0021814404683458103,-0.0013179226912578687,-0.0008635177770879415,-0.27627874990077045,0.7831366077906784,-0.0020481357514994542,-0.43479796527452763,0.00032110019732357116,0.0770563767646348,True,False,0.9599562682632208,1.0
XLF,7,5,72,0.0020831701699455963,0.4447405064532515,0.5555555555555556,-0.0019112299079938873,0.003994400077939483,0.6209958380403028,0.5365909396958516,0.004440351337963696,0.3777702576434033,0.003548448817915271,0.6512374174210008,-0.0005740619493151565,-0.0032095585570983865,0.0026354966077832298,0.5744896027884231,0.5674523566246147,0.005324563129187144,0.6117285023326837,-5.3569913620683964e-05,-0.017652064865512882,True,False,0.9599562682632208,1.0
XLI,10,5,72,0.004174427076440638,1.5319767663197237,0.5833333333333334,0.00019133468179036086,0.0039830923946502774,1.0338157116744147,0.3047308842684895,0.003885003532019712,0.7038652057150131,0.004081181257280843,0.7481295691140704,0.0009689615985196595,-0.0002205799635745258,0.0011895415620941851,0.6655920255652883,0.5078285217289454,0.002613496643362839,1.161326162916969,-0.00023441351917446852,-0.08404994245041197,True,False,0.9599562682632208,1.0
XLK,10,8,72,0.00649273475051682,1.8202602277957058,0.5972222222222222,0.002551788451817332,0.003940946298699487,0.9340382197829262,0.3534499743483688,0.003986687943980666,0.5978399245948972,0.0038952046534183097,0.7393409618497686,0.0008538011308006077,0.0018276852663902294,-0.0009738841355896218,-0.4866472724639278,0.6280072132942557,-0.00042556192181015775,-0.17509095528259047,-0.0015222063493690859,-0.47375870936737685,True,False,0.9599562682632208,1.0
RSP,10,5,72,0.003869323821592501,1.5818789765375383,0.5972222222222222,1.418685833274221e-05,0.0038551369632597587,1.0935129565733737,0.2778648842003935,0.003730976654325899,0.7265976852713749,0.003979297272193618,0.8112899841675355,0.000663858343671522,-0.00039772778703214443,0.0010615861307036664,1.1729326346191462,0.24474300218981374,0.002459469765669026,2.169794203670512,-0.00033629750426169343,-0.24226543011263502,True,False,0.9599562682632208,1.0
XLV,4,8,72,0.006512323170242618,1.571438215352329,0.6944444444444444,0.0028237538969755616,0.0036885692732670566,0.8091353314365792,0.4211405714446567,0.0029470555344645244,0.499090166324508,0.004430083012069589,0.6302114870475811,0.0024732183306962214,0.0005795117289666518,0.0018937066017295694,0.6792029437877911,0.49921753020192955,0.0058440023939814135,1.201412197140892,-0.0020565891905222743,-0.7780960983866626,True,False,0.9599562682632208,1.0
IWM,10,8,72,0.006339310136006508,1.6739738317028665,0.6805555555555556,0.002888864693754269,0.003450445442252239,0.7209429000913755,0.4733118628926562,0.00463191561691017,0.5856179370170385,0.002268975267594308,0.41224388619711,0.0007003765162902955,0.0021647615083271662,-0.0014643849920368708,-0.6127838799673113,0.5419771179391617,0.0002196657511193458,0.0599675019312496,-0.003148435735193087,-1.016722102013322,True,False,0.9599562682632208,1.0
XLK,7,3,72,0.003579753499409514,1.4131208555333812,0.5972222222222222,0.00019725207034515294,0.0033825014290643613,0.995836688614861,0.3227113760817992,0.0001800274613693941,0.034686972132633186,0.006584975396759328,1.4994838764500416,0.001417516238315907,0.0004156060380769163,0.0010019102002389907,0.8542244550603677,0.39585371083159115,0.0008291354957090118,0.48724993381915904,0.0011746849047689694,0.7170293195147921,True,True,0.9599562682632208,1.0
