date,PriceUSD,FlowInExNtv,FlowOutExNtv,SplyExNtv,CapMVRVCur,IRX,rf
2022-09-17,20120.702346,16027.3014365,12396.7179047,3135302.3935,0.939999035144,3.06999993324,8.41095872121e-05
2022-09-18,19427.1002627,13907.3146636,12011.5808168,3137198.12735,0.907953496893,3.06999993324,8.41095872121e-05
2022-09-19,19557.9769582,33311.6643494,32498.9201031,3138010.8716,0.914684111914,3.03500008583,8.3150687283e-05
2022-09-20,18872.9498667,24720.8205325,24265.2346486,3138466.45748,0.88338246827,3.24300003052,8.88493159046e-05
2022-09-21,18506.7607481,29735.8585278,26855.3080175,3141347.00799,0.86699153682,3.19000005722,8.73972618417e-05
2022-09-22,19414.5396449,31052.269271,24107.9614748,3148291.31579,0.909510592046,3.13000011444,8.57534277929e-05
2022-09-23,19326.86482,29306.671245,25951.4926572,3151646.49437,0.90563544045,3.10800004005,8.51506860289e-05
2022-09-24,18924.7677873,10658.4833604,9191.65137227,3153113.32636,0.886975013788,3.10800004005,8.51506860289e-05
2022-09-25,18793.1561531,16444.5776851,10056.2590273,3159501.64502,0.881057004179,3.10800004005,8.51506860289e-05
2022-09-26,19201.1317209,21523.8097221,26952.3347289,3154073.12001,0.900322536822,3.16499996185,8.6712327722e-05
2022-09-27,19106.7389135,36156.5249669,35196.733124,3155032.91186,0.896561719809,3.25,8.90410958904e-05
2022-09-28,19454.9372101,39854.2827756,34847.6307018,3160039.56393,0.913487552122,3.23000001907,8.84931512075e-05
2022-09-29,19540.8664106,30198.0217322,50247.1675281,3139990.41813,0.917870607279,3.21799993515,8.81643817849e-05
2022-09-30,19435.1946917,31635.8752605,63358.5461124,3108267.74728,0.91356153704,3.18000006676,8.71232895002e-05
2022-10-01,19311.8616294,11952.6191156,17304.6608174,3102915.70558,0.907912672634,3.18000006676,8.71232895002e-05
2022-10-02,19015.2928051,16836.037609,11194.0798372,3108557.66335,0.894190083633,3.18000006676,8.71232895002e-05
2022-10-03,19633.4325859,23240.0352324,23212.6820928,3108585.01649,0.923308111571,3.15000009537,8.63013724758e-05
2022-10-04,20339.9712811,30259.0517367,33849.5025425,3104994.56569,0.956568501176,3.31500005722,9.08219193759e-05
2022-10-05,20155.0996987,23859.1192592,39285.5122199,3089568.17273,0.948163366006,3.29299998283,9.02191776119e-05
2022-10-06,19950.5477957,20191.8965291,40162.5482279,3069597.52103,0.938866609583,3.28800010681,9.00821947072e-05
2022-10-07,19539.1439217,29029.703113,44982.2329016,3053644.99124,0.919983246052,3.29299998283,9.02191776119e-05
2022-10-08,19416.1772291,12836.9021146,11502.3942602,3054979.49909,0.914595870208,3.29299998283,9.02191776119e-05
2022-10-09,19428.3671324,10217.6613107,10969.8534299,3054227.30697,0.915262738221,3.29299998283,9.02191776119e-05
2022-10-10,19154.4042347,17522.6981225,16203.1175524,3055546.88754,0.902773565181,3.28500008583,9.00000023515e-05
2022-10-11,19039.2820684,47231.4073899,24587.7100865,3078190.58485,0.897697758664,3.33999991417,9.15068469635e-05
2022-10-12,19156.9115646,33813.1241856,23126.2849909,3088877.42404,0.904197086018,3.53299999237,9.67945203389e-05
2022-10-13,19387.8336807,34194.0090699,39571.9599012,3083499.47321,0.915299590894,3.58299994469,9.81643820462e-05
2022-10-14,19177.6941032,31364.4989157,36142.8981919,3078721.07393,0.905697877908,3.62800002098,9.93972608488e-05
2022-10-15,19069.8749272,10900.1664011,9127.79910188,3080493.44123,0.900728724487,3.62800002098,9.93972608488e-05
2022-10-16,19261.7497878,9332.32181486,13582.1851435,3076243.5779,0.909910910294,3.62800002098,9.93972608488e-05
2022-10-17,19557.0218106,22743.1480904,21770.4282401,3077216.29775,0.924678135264,3.68799996376,0.000101041094898
2022-10-18,19341.4075544,36654.5910332,73749.7271622,3040121.16163,0.91398573907,3.83299994469,0.000105013697115
2022-10-19,19132.1544255,19446.586091,19323.8195969,3040243.92812,0.904610705933,3.89299988747,0.000106657531163
2022-10-20,19033.376024,23671.1215171,19400.4248438,3044514.62479,0.900242542303,3.8900001049,0.00010657534534
2022-10-21,19174.8763487,21881.6855642,25778.0485122,3040618.26184,0.907143363442,3.88499999046,0.000106438355903
2022-10-22,19207.6285079,13238.7977225,11050.7912311,3042806.26834,0.909318069409,3.88499999046,0.000106438355903
2022-10-23,19565.4123244,11078.0808793,13964.7951927,3039919.55402,0.926261633178,3.88499999046,0.000106438355903
2022-10-24,19341.4602101,25376.9827857,21360.1543285,3043936.38248,0.915784798173,3.91300010681,0.000107205482378
2022-10-25,20094.9611216,31198.922203,33548.3775308,3041586.92715,0.951195313284,3.96499991417,0.000108630134635
2022-10-26,20797.0308258,51306.136765,68928.4737087,3023964.59021,0.983939477562,3.93000006676,0.000107671234706
2022-10-27,20280.1751281,30712.7160551,28384.0534752,3026293.25279,0.959624512348,3.93000006676,0.000107671234706
2022-10-28,20604.6138536,22166.7313766,22694.1105062,3025765.87366,0.975004031923,3.97000002861,0.000108767124072
2022-10-29,20803.8999205,19841.9714346,18759.8125805,3026848.03251,0.98443454901,3.97000002861,0.000108767124072
2022-10-30,20616.7033767,12904.2637043,13012.0584112,3026740.23781,0.975832100659,3.97000002861,0.000108767124072
2022-10-31,20490.8581809,32316.8420103,23595.0519246,3035462.02789,0.97009674747,3.97499990463,0.000108904106976
2022-11-01,20483.966531,32799.0624081,31452.5741495,3036808.51615,0.970049689813,4.05000019073,0.000110958909335
2022-11-02,20148.2845538,31936.436535,78359.8627234,2990385.15758,0.954490976446,4.02500009537,0.000110273975216
2022-11-03,20198.111186,28680.4600798,24660.2358785,2994405.38178,0.956986021054,4.02500009537,0.000110273975216
2022-11-04,21157.2449275,123401.354018,48133.044982,3069673.69082,1.0009818217,4.01300001144,0.000109945205793
2022-11-05,21283.4715999,17479.8288579,16166.4734607,3070987.04621,1.0071112876,4.01300001144,0.000109945205793
2022-11-06,20946.8030359,22787.8698434,22798.2199753,3070976.69608,0.991409279364,4.01300001144,0.000109945205793
2022-11-07,20568.5651184,68185.9870937,76523.2201988,3062639.46298,0.976088727485,3.98300004005,0.000109123288769
2022-11-08,18520.9711636,74800.4328071,87676.8945112,3049763.00127,0.880744871078,4.09000015259,0.000112054798701
2022-11-09,15758.291282,90860.069188,112161.311041,3028461.75942,0.753958696179,4.09299993515,0.000112136984525
2022-11-10,17541.5602867,65944.7370083,100770.444155,2993636.05227,0.839903712816,4.05499982834,0.000111095885708
2022-11-11,16916.8506312,56300.2056664,103971.26572,2945964.99222,0.811340136624,4.06300020218,0.000111315074032
2022-11-12,16771.2426718,26272.8797231,55910.1757112,2916327.69623,0.806378353685,4.06300020218,0.000111315074032
2022-11-13,16320.4983375,39736.5321785,48458.504824,2907605.72358,0.785273663056,4.06300020218,0.000111315074032
2022-11-14,16629.4784147,72769.42841,75364.7362276,2905010.41577,0.801361740695,4.06799983978,0.000111452050405
2022-11-15,16855.5937861,59423.6905676,64278.1460888,2900155.96025,0.81368542899,4.13000011444,0.000113150688067
2022-11-16,16659.6063346,44528.5749732,73647.5562253,2871036.97899,0.806089820633,4.125,0.00011301369863
2022-11-17,16675.1790205,35801.2678989,88119.4795242,2818718.76737,0.81024033294,4.11299991608,0.000112684929208
2022-11-18,16661.5229576,124591.162446,36554.9710897,2906754.95873,0.818509642211,4.13500022888,0.000113287677504
2022-11-19,16696.0040582,21436.0406938,19388.4976937,2908802.50173,0.820610369081,4.13500022888,0.000113287677504
2022-11-20,16246.8446993,16765.1199355,20744.3283338,2904823.29333,0.799184425512,4.13500022888,0.000113287677504
2022-11-21,15778.0174047,39102.9173595,46470.2418365,2897455.96885,0.777592696604,4.09800004959,0.000112273973961
2022-11-22,16172.8893445,32665.9266598,29233.3762374,2900888.51927,0.79805211183,4.19799995422,0.000115013697376
2022-11-23,16574.06173,38674.2579008,82459.3020041,2857103.47517,0.817451445016,4.19999980927,0.000115068487925
2022-11-24,16583.5243445,24761.3358094,24390.2138594,2857474.59712,0.81837142484,4.19999980927,0.000115068487925
2022-11-25,16522.3887767,32163.7266093,26363.9719101,2863274.35182,0.816011276502,4.17500019073,0.000114383566869
