date,event,spot,strike,shares,equity,model_mid,fill,fill_delta,signal_spot,signal_iv,signal_iv_raw,signal_iv_threshold,signal_realized_vol,commission,expiry,recovery_price,reason,stock_days,exit_cost
2008-09-29,put_entry,32.5626335144043,31.0,0.027818893258931124,1.1435275308077133,2.2068578950215247,1.9861721055193724,-0.36924374605775345,35.36946487426758,0.42377498245239253,0.36849998474121093,,,0.0001808228061830523,2008-11-26,,,,
2008-11-26,assignment,25.270051956176758,31.0,0.027818893258931124,1.0460574073909923,,,,,,,,,,,29.020327894480626,,,
2009-04-27,stock_exit,29.131450653076172,29.020327894480626,0.027818893258931124,1.15326217262358,,,,29.096904754638672,0.3679999923706055,,,,,,,price_target,102.0,0.00016208094323914908
2009-04-28,put_entry,28.915536880493164,26.0,0.033267120518473414,1.1502160224554956,0.8500643250169944,0.765057892515295,-0.24850922458949115,29.131450653076172,0.4460850105285644,0.38790000915527345,,,0.0002162362833700772,2009-06-26,,,,
2009-06-26,expiry_otm,31.450159072875977,26.0,0.033267120518473414,1.178455518349555,,,,,,,,,,,,,,
2009-06-29,put_entry,31.519323348999023,29.0,0.03047729219832779,1.1765467689742886,0.5612135588139404,0.5050922029325464,-0.23116244579873452,31.450159072875977,0.3050950078964233,0.26530000686645505,,,0.00019810239928913064,2009-08-27,,,,
2009-08-27,expiry_otm,34.935001373291016,29.0,0.03047729219832779,1.1936254259452284,,,,,,,,,,,,,,
2009-08-28,put_entry,34.969600677490234,32.0,0.027975563082264242,1.192032566282134,0.5038745411345289,0.45348708702107604,-0.20643044343972455,34.935001373291016,0.28761500263214107,0.25010000228881835,,,0.00018184116003471757,2009-10-28,,,,
2009-10-28,expiry_otm,35.82572555541992,32.0,0.027975563082264242,1.2059475482021351,,,,,,,,,,,,,,
2009-10-29,put_entry,36.431610107421875,33.0,0.027407805727580333,1.2044763870832833,0.47027266824393354,0.4232454014195402,-0.1866784305811639,35.82572555541992,0.3251050052642822,0.2827000045776367,,,0.00017815073722927217,2009-12-30,,,,
2009-12-30,expiry_otm,40.02980422973633,33.0,0.027407805727580333,1.2170699648501673,,,,,,,,,,,,,,
2009-12-31,put_entry,39.66566467285156,37.0,0.024670239620928774,1.2154987059574498,0.5699547872682764,0.5129593085414488,-0.23084327060353493,40.02980422973633,0.2359800052642822,0.2052000045776367,,,0.000160356557536037,2010-03-04,,,,
2010-03-04,expiry_otm,39.66566467285156,37.0,0.024670239620928774,1.2293313817712752,,,,,,,,,,,,,,
2010-03-05,put_entry,40.263912200927734,37.0,0.02491884318549812,1.228503598753961,0.26647541847380296,0.23982787662642266,-0.1469364198255253,39.66566467285156,0.21965000438690183,0.19100000381469726,,,0.0001619724807057378,2010-05-05,,,,
2010-05-05,expiry_otm,41.817081451416016,37.0,0.02491884318549812,1.235071208648946,,,,,,,,,,,,,,
2010-05-06,put_entry,40.419715881347656,38.0,0.024376376820337185,1.2317931091272536,1.279190645714337,1.1512715811429033,-0.3100102100992147,41.817081451416016,0.3026799964904785,0.2631999969482422,,,0.0001584464493321917,2010-07-07,,,,
2010-07-07,expiry_otm,38.3018684387207,38.0,0.024376376820337185,1.262864984385741,,,,,,,,,,,,,,
2010-07-08,put_entry,38.51101303100586,35.0,0.027061368277327285,1.261048941969446,0.6056648953942476,0.5450984058548228,-0.20657915606224642,38.3018684387207,0.32268999385833735,0.2805999946594238,,,0.00017589889380262739,2010-09-07,,,,
2010-09-07,expiry_otm,39.817928314208984,35.0,0.027061368277327285,1.2773536318516727,,,,,,,,,,,,,,
2010-09-08,put_entry,40.297142028808594,37.0,0.025892265760494946,1.2757973242018825,0.5353543028049543,0.48181887252445893,-0.20324964549215002,39.817928314208984,0.2758849973678589,0.23989999771118165,,,0.00016829972744321716,2010-11-05,,,,
2010-11-05,expiry_otm,46.871604919433594,37.0,0.025892265760494946,1.2895535027066594,,,,,,,,,,,,,,
2010-11-08,put_entry,46.93274688720703,44.0,0.021980911561223303,1.2882292778071691,0.5343990653790733,0.480959158841166,-0.21730207376111893,46.871604919433594,0.21470500087738037,0.18670000076293947,,,0.00014287592514795148,2011-01-07,,,,
2011-01-07,expiry_otm,48.88966369628906,44.0,0.021980911561223303,1.2998647985657095,,,,,,,,,,,,,,
2011-01-10,put_entry,49.073429107666016,46.0,0.02119335550326844,1.2985454158898713,0.5548743015109601,0.4993868713598641,-0.21641539233470464,48.88966369628906,0.21527999210357665,0.18719999313354493,,,0.00013775681077124487,2011-03-11,,,,
2011-03-11,expiry_otm,49.43222427368164,46.0,0.02119335550326844,1.3101822025119427,,,,,,,,,,,,,,
2011-03-14,put_entry,49.25718307495117,46.0,0.021361466475956315,1.3082676552941797,0.825523394831368,0.7429710553482313,-0.24626796543033952,49.43222427368164,0.25863499736785883,0.22489999771118163,,,0.00013884953209371604,2011-05-12,,,,
2011-05-12,expiry_otm,51.797855377197266,46.0,0.021361466475956315,1.3256205224981228,,,,,,,,,,,,,,
2011-05-13,put_entry,51.184444427490234,49.0,0.020290012935919838,1.3237611643151326,0.8482641614452628,0.7634377453007366,-0.2916840194394119,51.797855377197266,0.19538499736785886,0.16989999771118164,,,0.00013188508408347894,2011-07-14,,,,
2011-07-14,expiry_otm,50.13991928100586,49.0,0.020290012935919838,1.3406152226981838,,,,,,,,,,,,,,
2011-07-15,put_entry,50.80739974975586,47.0,0.02139268778480845,1.339217044211044,0.5854046231194037,0.5268641608074633,-0.2000893381000005,50.13991928100586,0.25150500965118405,0.21870000839233397,,,0.00013905247060125493,2011-09-14,,,,
2011-09-14,expiry_otm,48.62053298950195,47.0,0.02139268778480845,1.3513672685889004,,,,,,,,,,,,,,
2011-09-15,put_entry,49.340694427490234,44.0,0.02303455271527106,1.3493418076945074,0.8113435926078374,0.7302092333470537,-0.19277591446253034,48.62053298950195,0.38364000701904294,0.33360000610351564,,,0.0001497245926492619,2011-11-14,,,,
2011-11-14,expiry_otm,50.584869384765625,44.0,0.02303455271527106,1.3676254440678768,,,,,,,,,,,,,,
2011-11-15,put_entry,51.14798355102539,46.0,0.022298128029106568,1.3654835522450597,0.8924646224515538,0.8032181602063985,-0.2053083923313888,50.584869384765625,0.3533949947357178,0.3072999954223633,,,0.0001449378321891927,2012-01-18,,,,
2012-01-18,expiry_otm,52.54496383666992,46.0,0.022298128029106568,1.3849491974346426,,,,,,,,,,,,,,
2012-01-19,put_entry,52.87177276611328,49.0,0.02119810644211524,1.383570999518043,0.582206251133428,0.5239856260200852,-0.19843036808909686,52.54496383666992,0.24483501052856443,0.21290000915527343,,,0.00013778769187374908,2012-03-20,,,,
2012-03-20,expiry_otm,59.37601089477539,49.0,0.02119810644211524,1.3956479008877742,,,,,,,,,,,,,,
2012-03-21,put_entry,59.38487243652344,56.0,0.01869166504873378,1.3944870990952114,0.5541126047682727,0.49870134429144547,-0.2088284953286288,59.37601089477539,0.18802500438690184,0.16350000381469726,,,0.00012149582281676957,2012-05-21,,,,
2012-05-21,assignment,55.3061408996582,56.0,0.01869166504873378,1.391619857823063,,,,,,,,,,,55.507798655708555,,,
2012-05-30,stock_exit,55.14687728881836,55.507798655708555,0.01869166504873378,1.3884277479066471,,,,55.61580276489258,0.23329999923706055,,,,,,,price_target,6.0,0.00020615739175324337
2012-05-31,put_entry,54.90798568725586,51.0,0.02041798576317115,1.3861074834181561,1.0690729219522872,0.9621656297570585,-0.2516947617526064,55.14687728881836,0.2915250043869019,0.2535000038146973,,,0.00013271690746061247,2012-07-31,,,,
2012-07-31,expiry_otm,57.4639892578125,51.0,0.02041798576317115,1.4076973000529105,,,,,,,,,,,,,,
2012-08-01,put_entry,57.295509338378906,54.0,0.019551306709020153,1.4059041869374023,0.8504866928782242,0.7654380235904018,-0.25006796502704326,57.4639892578125,0.23344999122619628,0.20299999237060548,,,0.000127083493608631,2012-10-01,,,,
2012-10-01,expiry_otm,60.89165496826172,54.0,0.019551306709020153,1.4223158426335571,,,,,,,,,,,,,,
2012-10-02,put_entry,61.06951141357422,57.0,0.018714628971699804,1.4212060906980157,0.5258271827570731,0.47324446448136576,-0.18632591429362272,60.89165496826172,0.20412499999999997,0.1775,,,0.00012164508831604873,2012-12-04,,,,
2012-12-04,expiry_otm,58.365997314453125,57.0,0.018714628971699804,1.4308117119543273,,,,,,,,,,,,,,
2012-12-05,put_entry,57.71681213378906,55.0,0.019511018789664124,1.4289333965552355,0.8958150350029594,0.8062335315026635,-0.2752904644141928,58.365997314453125,0.21125500965118407,0.183700008392334,,,0.0001268216221328168,2013-02-06,,,,
2013-02-06,expiry_otm,60.130863189697266,55.0,0.019511018789664124,1.446096552905443,,,,,,,,,,,,,,
2013-02-07,put_entry,60.18452453613281,57.0,0.019027521592281046,1.445015703115013,0.5004640270032752,0.4504176243029477,-0.20601103910481278,60.130863189697266,0.1612300052642822,0.1402000045776367,,,0.0001236788903498268,2013-04-10,,,,
2013-04-10,expiry_otm,62.761863708496094,57.0,0.019027521592281046,1.4542837286532637,,,,,,,,,,,,,,
2013-04-11,put_entry,62.73496627807617,60.0,0.018178484861902038,1.4530626535202715,0.6039971365215671,0.5435974228694104,-0.23926401419206123,62.761863708496094,0.15766500043869017,0.13710000038146972,,,0.00011816015160236324,2013-06-11,,,,
2013-06-11,expiry_otm,65.15508270263672,60.0,0.018178484861902038,1.4636825698167604,,,,,,,,,,,,,,
2013-06-12,put_entry,64.40215301513672,61.0,0.017996026044020775,1.4619417789643854,0.8991050446694651,0.8091945402025186,-0.25365389414730277,65.15508270263672,0.19411999034881589,0.168799991607666,,,0.00011697416928613505,2013-08-12,,,,
2013-08-12,expiry_otm,68.93994903564453,61.0,0.017996026044020775,1.477746073277517,,,,,,,,,,,,,,
2013-08-13,put_entry,69.32658386230469,66.0,0.016792507310589604,1.4768848664298801,0.44461829950493836,0.40015646955444456,-0.19243365375467975,68.93994903564453,0.14788999605178832,0.12859999656677246,,,0.00010915129751883243,2013-10-11,,,,
2013-10-11,expiry_otm,71.45574951171875,66.0,0.016792507310589604,1.4839497915603683,,,,,,,,,,,,,,
2013-10-14,put_entry,71.96080780029297,67.0,0.016611222840217734,1.48282957835305,0.6010128017321996,0.5409115215589797,-0.1804851670951832,71.45574951171875,0.1976850061416626,0.17190000534057617,,,0.00010797294846141528,2013-12-12,,,,
2013-12-12,expiry_otm,76.62350463867188,67.0,0.016611222840217734,1.4924911968889867,,,,,,,,,,,,,,
2013-12-13,put_entry,76.5243148803711,73.0,0.015333761582982242,1.4910062678383296,0.9000988532288368,0.8100889679059531,-0.2522193219344443,76.62350463867188,0.184,0.16,,,9.966945028938457e-05,2014-02-14,,,,
2014-02-14,expiry_otm,81.25491333007812,73.0,0.015333761582982242,1.5044481553730178,,,,,,,,,,,,,,
2014-02-18,put_entry,81.65301513671875,77.0,0.014653435288132337,1.5033623223798946,0.6563556736520262,0.5907201062868236,-0.19577962258495002,81.25491333007812,0.1702000021934509,0.14800000190734863,,,9.52473293728602e-05,2014-04-17,,,,
2014-04-17,expiry_otm,78.4916000366211,77.0,0.014653435288132337,1.5126258380491886,,,,,,,,,,,,,,
2014-04-21,put_entry,79.07435607910156,74.0,0.015330390842759367,1.5111911937221636,0.8530257989043477,0.7677232190139129,-0.20999172641112296,78.4916000366211,0.22298499298095703,0.19389999389648438,,,9.96475404779359e-05,2014-06-19,,,,
2014-06-19,expiry_otm,84.60155487060547,74.0,0.015330390842759367,1.5238719517289845,,,,,,,,,,,,,,
2014-06-20,put_entry,84.70105743408203,81.0,0.014109857953145438,1.522929329737202,0.5978905872840379,0.5381015285556341,-0.21041609021791374,84.60155487060547,0.14386500263214108,0.12510000228881835,,,9.171407669544535e-05,2014-08-20,,,,
2014-08-20,expiry_otm,90.11530303955078,81.0,0.014109857953145438,1.530938060696438,,,,,,,,,,,,,,
2014-08-21,put_entry,90.29792022705078,86.0,0.01335114754075045,1.5300610141045652,0.5870567355696785,0.5283510620127106,-0.19449036395651403,90.11530303955078,0.14558999824523924,0.1265999984741211,,,8.678245901487792e-05,2014-10-21,,,,
2014-10-21,expiry_otm,88.65487670898438,86.0,0.01335114754075045,1.5374517132311856,,,,,,,,,,,,,,
2014-10-22,put_entry,88.19727325439453,83.0,0.013892569476987523,1.53562013197238,1.2480929335480688,1.123283640193262,-0.24342226479422974,88.65487670898438,0.20952999210357665,0.18219999313354493,,,9.03017016004189e-05,2014-12-22,,,,
2014-12-22,expiry_otm,96.06764221191406,83.0,0.013892569476987523,1.5525121014138121,,,,,,,,,,,,,,
2014-12-23,put_entry,95.72779083251953,91.0,0.012795378835964535,1.5509415993617983,1.1576023852986808,1.0418421467688128,-0.2475277028061253,96.06764221191406,0.19043999385833738,0.16559999465942382,,,8.316996243376948e-05,2015-02-25,,,,
2015-02-25,expiry_otm,99.51242065429688,91.0,0.012795378835964535,1.565279284599261,,,,,,,,,,,,,,
2015-02-26,put_entry,100.01765441894531,95.0,0.012357408897213467,1.5641570990365619,0.8370455823296012,0.7533410240966412,-0.21209466805547778,99.51242065429688,0.16537000131607055,0.1438000011444092,,,8.032315783188753e-05,2015-04-28,,,,
2015-04-28,expiry_otm,101.3156967163086,95.0,0.012357408897213467,1.5740539203054258,,,,,,,,,,,,,,
2015-04-29,put_entry,100.68042755126953,96.0,0.01229723740125357,1.572615970884805,1.0982014809327936,0.9883813328395142,-0.24440589240487054,101.3156967163086,0.17112000131607052,0.14880000114440917,,,7.993204310814822e-05,2015-06-29,,,,
2015-06-29,expiry_otm,98.457275390625,96.0,0.01229723740125357,1.5856459565846008,,,,,,,,,,,,,,
2015-06-30,put_entry,98.80794525146484,92.0,0.012926399740464618,1.5841779911381235,1.0647631628742076,0.9582868465867869,-0.20270259204840413,98.457275390625,0.22781499385833737,0.19809999465942382,,,8.402159831302003e-05,2015-08-28,,,,
2015-08-28,expiry_otm,97.46983337402344,92.0,0.012926399740464618,1.597562317249001,,,,,,,,,,,,,,
2015-08-31,put_entry,96.2608871459961,89.0,0.013462455393457666,1.5943074168601226,2.3396800792075148,2.105712071286763,-0.2645907474645523,97.46983337402344,0.33062499999999995,0.2875,,,8.750596005747484e-05,2015-10-29,,,,
2015-10-29,expiry_otm,105.31109619140625,89.0,0.013462455393457666,1.6253331711452879,,,,,,,,,,,,,,
2015-10-30,put_entry,104.83930969238281,100.0,0.012189957378360938,1.6234924295634752,1.4405187050183592,1.2964668345165233,-0.2663469471268172,105.31109619140625,0.19745500087738035,0.17170000076293945,,,7.92347229593461e-05,2015-12-31,,,,
2015-12-31,expiry_otm,103.79551696777344,100.0,0.012189957378360938,1.6409930715069083,,,,,,,,,,,,,,
2016-01-04,put_entry,101.6056137084961,97.0,0.012688045288362527,1.6380447531039295,2.254062911124162,2.028656620011746,-0.30999455157713696,103.79551696777344,0.2257449903488159,0.196299991607666,,,8.247229437435643e-05,2016-03-04,,,,
2016-03-04,expiry_otm,98.0517349243164,97.0,0.012688045288362527,1.666900862875352,,,,,,,,,,,,,,
2016-03-07,put_entry,97.4486312866211,92.0,0.01358896517039468,1.6645219552707018,1.6945936122164262,1.5251342509947836,-0.26682646187694065,98.0517349243164,0.23931499385833738,0.20809999465942383,,,8.832827360756544e-05,2016-05-05,,,,
2016-05-05,expiry_otm,97.7376708984375,92.0,0.01358896517039468,1.6877213084358604,,,,,,,,,,,,,,
2016-05-06,put_entry,98.25884246826172,92.0,0.013758600590606076,1.686345715158101,0.935070668900206,0.8415636020101854,-0.19920218506628828,97.7376708984375,0.22010999298095701,0.19139999389648438,,,8.943090383893949e-05,2016-07-07,,,,
2016-07-07,expiry_otm,101.3572769165039,92.0,0.013758600590606076,1.6994571149605797,,,,,,,,,,,,,,
2016-07-08,put_entry,102.92498016357422,96.0,0.013277044787386593,1.6984816085045809,0.6732096668336105,0.6058887001502494,-0.16205514143909405,101.3572769165039,0.19872000789642333,0.17280000686645508,,,8.630079111801287e-05,2016-09-07,,,,
2016-09-07,expiry_otm,110.03544616699219,96.0,0.013277044787386593,1.707731358570767,,,,,,,,,,,,,,
2016-09-08,put_entry,109.39158630371094,105.0,0.012198131233043145,1.7061876738015258,1.2062593387368459,1.0856334048631613,-0.2594494432112899,110.03544616699219,0.15973500394821166,0.13890000343322753,,,7.928785301478045e-05,2016-11-07,,,,
2016-11-07,expiry_otm,108.84245300292969,105.0,0.012198131233043145,1.7212369260632667,,,,,,,,,,,,,,
2016-11-08,put_entry,109.55341339111328,102.0,0.012656230482582652,1.719532445455306,1.289984944604761,1.160986450144285,-0.20956917407029046,108.84245300292969,0.22608999824523926,0.1965999984741211,,,8.226549813678723e-05,2017-01-10,,,,
2017-01-10,expiry_otm,115.02835083007812,102.0,0.012656230482582652,1.7367739963129767,,,,,,,,,,,,,,
2017-01-11,put_entry,115.33795166015625,110.0,0.011841745499724169,1.7355423492105755,0.9880464018151578,0.889241761633642,-0.22072185480701306,115.02835083007812,0.16249500131607056,0.1413000011444092,,,7.69713457482071e-05,2017-03-14,,,,
2017-03-14,expiry_otm,123.181640625,110.0,0.011841745499724169,1.7483413771368657,,,,,,,,,,,,,,
2017-03-15,put_entry,123.94161224365234,119.0,0.011019135318307274,1.7474353890456782,0.7826903423849352,0.7044213081464417,-0.2063925382851488,123.181640625,0.13454999780654905,0.11699999809265137,,,7.162437956899729e-05,2017-05-15,,,,
2017-05-15,expiry_otm,130.72433471679688,119.0,0.011019135318307274,1.7578657211130253,,,,,,,,,,,,,,
2017-05-16,put_entry,131.26963806152344,126.0,0.010463689520831812,1.7569213975943294,0.8700830827569312,0.7830747744812382,-0.20970750521111314,130.72433471679688,0.13834499692916868,0.12029999732971192,,,6.801398188540678e-05,2017-07-17,,,,
2017-07-17,expiry_otm,134.05015563964844,126.0,0.010463689520831812,1.7684130481440654,,,,,,,,,,,,,,
2017-07-18,put_entry,134.94581604003906,128.0,0.010362042482499105,1.7673879240792374,0.9650346375525984,0.8685311737973386,-0.19237000881953253,134.05015563964844,0.16674999999999998,0.145,,,6.735327613624419e-05,2017-09-15,,,,
2017-09-15,expiry_otm,137.6986083984375,128.0,0.010362042482499105,1.7798537905712066,,,,,,,,,,,,,,
2017-09-18,put_entry,137.51817321777344,132.0,0.010113512754819096,1.778600769886444,1.2970143614892322,1.167312925340309,-0.24204014941294716,137.6986083984375,0.14386500263214108,0.12510000228881835,,,6.573783290632412e-05,2017-11-15,,,,
2017-11-15,expiry_otm,144.16966247558594,132.0,0.010113512754819096,1.7943207700135082,,,,,,,,,,,,,,
2017-11-16,put_entry,146.01202392578125,137.0,0.009823207599956004,1.7935002543110257,0.8230337086720816,0.7407303378048734,-0.1556791256515595,144.16966247558594,0.18503500175476073,0.1609000015258789,,,6.385084939971402e-05,2018-01-19,,,,
2018-01-19,expiry_otm,157.48960876464844,137.0,0.009823207599956004,1.805230311479526,,,,,,,,,,,,,,
2018-01-22,put_entry,159.1748809814453,150.0,0.009027076987416161,1.8040926403619009,1.4003216353146861,1.2602894717832176,-0.1989296481422888,157.48960876464844,0.18572499561309813,0.16149999618530272,,,5.8676000418205054e-05,2018-03-22,,,,
2018-03-22,expiry_otm,154.38795471191406,150.0,0.009027076987416161,1.8208799595694345,,,,,,,,,,,,,,
2018-03-23,put_entry,150.31961059570312,143.0,0.009550467999807724,1.8165854164059978,4.511196919456218,4.060077227510596,-0.32176677557722794,154.38795471191406,0.3062449903488159,0.26629999160766604,,,6.20780419987502e-05,2018-05-23,,,,
2018-05-23,expiry_otm,160.83663940429688,143.0,0.009550467999807724,1.8647049672070077,,,,,,,,,,,,,,
2018-05-24,put_entry,160.78924560546875,153.0,0.009141140296646188,1.8632421514897415,1.6311439992880707,1.4680295993592638,-0.2272618179375675,160.83663940429688,0.18710500526428223,0.16270000457763673,,,5.941741192820022e-05,2018-07-25,,,,
2018-07-25,expiry_otm,173.74459838867188,153.0,0.009141140296646188,1.8837404286622814,,,,,,,,,,,,,,
2018-07-26,put_entry,171.11212158203125,165.0,0.008562880497132667,1.8815310952482482,2.6240648791717547,2.361658391254579,-0.2944932414785048,173.74459838867188,0.19170500087738035,0.16670000076293945,,,5.565872323136234e-05,2018-09-25,,,,
2018-09-25,expiry_otm,175.31402587890625,165.0,0.008562880497132667,1.9100394219536712,,,,,,,,,,,,,,
2018-09-26,put_entry,175.4377899169922,167.0,0.008578494038898259,1.9082221917064026,2.176047142104025,1.9584424278936226,-0.2455684765320446,175.31402587890625,0.19630499649047853,0.1706999969482422,,,5.576021125283868e-05,2018-11-26,,,,
2018-11-26,assignment,155.08253479003906,167.0,0.008578494038898259,1.8314639940472988,,,,,,,,,,,165.04805757210636,,,
2019-02-25,stock_exit,165.67568969726562,165.04805757210636,0.008578494038898259,1.924827427089697,,,,165.07418823242188,0.16950000762939454,,,,,,,price_target,60.0,0.0002842495832916702
2019-02-26,put_entry,165.8475341796875,157.0,0.00919560639323486,1.9230653676101803,1.9811627287222322,1.783046455850009,-0.23124699119901548,165.67568969726562,0.2048149938583374,0.17809999465942383,,,5.977144155602659e-05,2019-04-26,,,,
2019-04-26,expiry_otm,182.36257934570312,157.0,0.00919560639323486,1.9483183243919342,,,,,,,,,,,,,,
2019-04-29,put_entry,182.71649169921875,174.0,0.008399452962353142,1.9469270822700266,2.0137127491847835,1.812341474266305,-0.23481824650702676,182.36257934570312,0.1815849995613098,0.15789999961853027,,,5.4596444255295424e-05,2019-06-27,,,,
2019-06-27,expiry_otm,178.78736877441406,174.0,0.008399452962353142,1.9705851065201132,,,,,,,,,,,,,,
2019-06-28,put_entry,179.01747131347656,169.0,0.008745662531861681,1.968474797284309,2.4671045952266084,2.220394135703948,-0.24051212183931509,178.78736877441406,0.2308049964904785,0.2006999969482422,,,5.6846806457100926e-05,2019-08-28,,,,
2019-08-28,expiry_otm,177.43568420410156,169.0,0.008745662531861681,1.9962765805506364,,,,,,,,,,,,,,
2019-08-29,put_entry,180.148681640625,166.0,0.009019763490820983,1.9946159353656916,1.884478983355116,1.6960310850196045,-0.18344142675815672,177.43568420410156,0.2658800096511841,0.23120000839233398,,,5.862846269033639e-05,2019-10-29,,,,
2019-10-29,expiry_otm,188.31182861328125,166.0,0.009019763490820983,2.0170666688405503,,,,,,,,,,,,,,
2019-10-30,put_entry,189.2244110107422,179.0,0.008451727901651569,2.015470962809766,1.9165629070924197,1.7249066163831779,-0.21732043752588764,188.31182861328125,0.20090499210357665,0.17469999313354492,,,5.4936231360735194e-05,2019-12-31,,,,
2019-12-31,expiry_otm,204.67144775390625,179.0,0.008451727901651569,2.0363940677714836,,,,,,,,,,,,,,
2020-01-02,put_entry,208.0888671875,195.0,0.007832863895443201,2.035302271966843,1.5210620904090746,1.3689558813681673,-0.1746016771450557,204.67144775390625,0.19423499298095703,0.16889999389648438,,,5.091361532038081e-05,2020-03-04,,,,
2020-03-04,expiry_otm,210.07199096679688,195.0,0.007832863895443201,2.051825964666148,,,,,,,,,,,,,,
2020-03-05,put_entry,203.6894989013672,191.0,0.008057024247763053,2.044013710472394,9.667871239784574,8.701084115806117,-0.3320682724432414,210.07199096679688,0.38571001052856446,0.33540000915527346,,,5.237065761045984e-05,2020-05-05,,,,
2020-05-05,expiry_otm,209.97938537597656,191.0,0.008057024247763053,2.121805069857162,,,,,,,,,,,,,,
2020-05-06,put_entry,211.27210998535156,190.0,0.008375531842274046,2.1172979254829922,5.311941601529547,4.780747441376593,-0.23582079248435678,209.97938537597656,0.4067549877166748,0.35369998931884766,,,5.44409569747813e-05,2020-07-07,,,,
2020-07-07,expiry_otm,247.98541259765625,190.0,0.008375531842274046,2.1616039102803306,,,,,,,,,,,,,,
