config_id,delta,tenor_days,collateral,hold_days,trend_200d,assignments,stock_time,discovery_CAGR,discovery_AnnVol,discovery_Sharpe,discovery_MaxDD,discovery_Calmar,discovery_CashCAGR,discovery_ExcessCAGR,discovery_ExcessVol,discovery_ExcessSharpe,validation_CAGR,validation_AnnVol,validation_Sharpe,validation_MaxDD,validation_Calmar,validation_CashCAGR,validation_ExcessCAGR,validation_ExcessVol,validation_ExcessSharpe,holdout_CAGR,holdout_AnnVol,holdout_Sharpe,holdout_MaxDD,holdout_Calmar,holdout_CashCAGR,holdout_ExcessCAGR,holdout_ExcessVol,holdout_ExcessSharpe,worst_pre_holdout_excess,worst_pre_holdout_drawdown,eligible,selection_score
222,0.25,21,0.5,21,False,28,0.058343533251733984,0.025589940118810217,0.05800998062844646,0.46458516640760444,-0.1610647222225794,0.15887985752365336,0.004751036180834944,0.020838903937975273,0.05802261343889853,0.38278587296010147,0.06733209002092155,0.06572718401381741,1.0244260165888976,-0.08602829890190855,0.7826737350426417,0.008935714698060204,0.05839637532286135,0.0657586880215181,0.8886458379707434,0.05009788589430797,0.06693939117947482,0.763706090521224,-0.11294743370290805,0.4435504575171069,0.039657766161707464,0.010440119732600506,0.06686526776667867,0.18284229456060658,0.020838903937975273,-0.1610647222225794,True,0.020838903937975273
154,0.2,21,0.5,126,False,22,0.07853937168502652,0.025327905180221544,0.06801377825612703,0.401704998458902,-0.16924067685609379,0.14965613261968924,0.004751036180834944,0.0205768689993866,0.06802235458930321,0.3319663816250661,0.058334468658363337,0.057444364747466906,1.0158602356237847,-0.07449911096248973,0.7830223462362486,0.008935714698060204,0.04939875396030313,0.05746649293850228,0.8606579329698624,0.0844310230044012,0.05919280571490143,1.3991189084084457,-0.06888175185928203,1.2257386132815649,0.039657766161707464,0.04477325684269373,0.05917957665410377,0.7421741493607262,0.0205768689993866,-0.16924067685609379,True,0.0205768689993866
248,0.25,31,0.5,63,False,12,0.04793961648306814,0.02456366874260585,0.06196897786419708,0.42258761578057474,-0.19901917510791445,0.12342362854879012,0.004751036180834944,0.019812632561770904,0.06198124899193897,0.3460237279801533,0.05864868563614278,0.06478610643485366,0.9122866474780884,-0.0877611467366608,0.6682761998555705,0.008935714698060204,0.04971297093808258,0.06481761138967877,0.7745895889410106,0.09195436629363152,0.055243449787984705,1.620126391769901,-0.0850447341485675,1.081247030921319,0.039657766161707464,0.052296600131924054,0.055234426891582526,0.9161885452089775,0.019812632561770904,-0.19901917510791445,True,0.019812632561770904
64,0.1,42,0.75,126,False,3,0.023663810689514484,0.02433199460967317,0.08442763139208083,0.32681377470781287,-0.1768238811905659,0.13760581684919693,0.004751036180834944,0.019580958428838224,0.08442780510179274,0.27066643637603127,0.029812061410146473,0.08313522479568432,0.3950924351769567,-0.13027528162527946,0.22883897112498391,0.008935714698060204,0.02087634671208627,0.08315348256162541,0.2880173481082965,0.064271580405598,0.04263782731691011,1.4823582605579984,-0.03946414293479128,1.628607024655201,0.039657766161707464,0.02461381424389053,0.04261574744744875,0.5704068387105977,0.019580958428838224,-0.1768238811905659,True,0.019580958428838224
198,0.2,42,0.5,21,False,12,0.019583843329253364,0.02421421087925113,0.05347530431321238,0.4741170656522793,-0.1269748724350641,0.19070080886778962,0.004751036180834944,0.019463174698416186,0.05347412186926603,0.38548018889033586,0.040143232673100826,0.06715209674216753,0.6198466946467529,-0.12042844283634879,0.33333680754846096,0.008935714698060204,0.031207517975040622,0.06717984615035122,0.48716325206884414,0.05607485479768193,0.06330061070106209,0.8935069884733743,-0.06727270922078255,0.8335453625577894,0.039657766161707464,0.016417088635974464,0.06326219486992382,0.2792080849814178,0.019463174698416186,-0.1269748724350641,True,0.019463174698416186
200,0.2,42,0.5,63,False,11,0.028559771521827825,0.023716968024792395,0.055983338134412,0.446660613202006,-0.1269748724350641,0.1867847359872043,0.004751036180834944,0.01896593184395745,0.05598265280103703,0.3619909268197969,0.03936667615275358,0.06710989133298358,0.6090649676554378,-0.12042844283634868,0.32688852587963224,0.008935714698060204,0.030430961454693373,0.06713849589672585,0.4762965045140557,0.06830492266483912,0.06538189085452911,1.0432085880025745,-0.06656672753866477,1.0261120711569414,0.039657766161707464,0.028647156503131654,0.06536444465245299,0.44842006140280194,0.01896593184395745,-0.1269748724350641,True,0.01896593184395745
246,0.25,31,0.5,21,False,18,0.04079967360261118,0.02369794025066163,0.05599526570971885,0.44629927999681834,-0.15243443316277028,0.15546317035440968,0.004751036180834944,0.018946904069826687,0.05600740645503627,0.3615648051620091,0.058925698738484744,0.06782479829766702,0.8782453808629453,-0.09726226842806918,0.6058433521120634,0.008935714698060204,0.04998998404042454,0.06785280797569537,0.7467688433895789,0.07406973820482166,0.06514617626724133,1.1294374374299188,-0.08504473414856772,0.8709503174579457,0.039657766161707464,0.03441197204311419,0.06513483919958893,0.532469398146161,0.018946904069826687,-0.15243443316277028,True,0.018946904069826687
83,0.15,21,0.5,126,True,10,0.047123623011015914,0.023122468388919293,0.03682548980266148,0.639165811224172,-0.06290413993741584,0.3675826171683476,0.004751036180834944,0.01837143220808435,0.036837480923879576,0.510275236663293,0.04122219610022193,0.053102778595578624,0.7873269723959272,-0.06979278383843379,0.590636937418185,0.008935714698060204,0.032286481402161726,0.05311893995102996,0.6196056820348538,0.049694012363986184,0.06511882808249181,0.7773805840158658,-0.10786489737529781,0.46070606446770357,0.039657766161707464,0.01003624620227872,0.06506841303742573,0.1802086496834198,0.01837143220808435,-0.06979278383843379,True,0.01837143220808435
13,0.1,21,0.75,21,True,6,0.008771929824561403,0.023074652241447335,0.04073439352031741,0.5804005032893723,-0.06408397970471724,0.36006896493896745,0.004751036180834944,0.01832361606061239,0.040741884833697485,0.4639432566902854,0.03815578236018968,0.06474245856713298,0.6109494454266458,-0.09319231819773621,0.4094305528405296,0.008935714698060204,0.02922006766212948,0.06475740235784216,0.4734272092569969,0.05740199857628481,0.0672624969406794,0.8634428028744362,-0.10106768887247286,0.5679559829325336,0.039657766161707464,0.017744232414577343,0.06723588762065756,0.28528064120062985,0.01832361606061239,-0.09319231819773621,True,0.01832361606061239
15,0.1,21,0.75,63,True,6,0.01733986128110975,0.023074652241447335,0.04073439352031741,0.5804005032893723,-0.06408397970471724,0.36006896493896745,0.004751036180834944,0.01832361606061239,0.040741884833697485,0.4639432566902854,0.03815578236018968,0.06474245856713298,0.6109494454266458,-0.09319231819773621,0.4094305528405296,0.008935714698060204,0.02922006766212948,0.06475740235784216,0.4734272092569969,0.061142588573621426,0.08094682005631365,0.7736557313433368,-0.13646149627317183,0.4480574392297792,0.039657766161707464,0.021484822411913962,0.08093020607541888,0.2932001618010618,0.01832361606061239,-0.09319231819773621,True,0.01832361606061239
17,0.1,21,0.75,126,True,6,0.019583843329253364,0.023074652241447335,0.04073439352031741,0.5804005032893723,-0.06408397970471724,0.36006896493896745,0.004751036180834944,0.01832361606061239,0.040741884833697485,0.4639432566902854,0.03815578236018968,0.06474245856713298,0.6109494454266458,-0.09319231819773621,0.4094305528405296,0.008935714698060204,0.02922006766212948,0.06475740235784216,0.4734272092569969,0.07024826018582697,0.08258729297544362,0.8633808964270838,-0.13646149627317183,0.5147844784378031,0.039657766161707464,0.030590494024119508,0.0825791552273343,0.392448544656687,0.01832361606061239,-0.09319231819773621,True,0.01832361606061239
