candidate,split,cost_bps,execution_lag_days,TotalReturn,TotalCAGR,TotalSharpe,MaxDD,Calmar,ExcessReturn,ExcessCAGR,ExcessSharpe,AnnTurnover,Trades,TimeInMarket,NPeriods
absorption_q70_hold5_ma50,development,15.0,1,0.16605370214754211,0.2117085997588921,1.489111921143192,-0.08455637476478339,2.503756817245504,0.12135503778663304,0.15392856199475613,1.1270088733575088,12.5,10,0.11301369863013698,292
absorption_q70_hold5_ma50,validation,15.0,1,0.20404577381141586,0.20404577381141586,1.6106769012696756,-0.09284725287816997,2.1976500918035304,0.15625189620196012,0.15625189620196012,1.2721411418939585,10.0,10,0.0958904109589041,365
absorption_q70_hold5_ma50,validation_h1,15.0,1,0.1806073633419012,0.3976746672267675,2.0558579932265566,-0.09284725287816997,4.283106445255612,0.15625189620196012,0.3401394268521918,1.80808486536276,20.165745856353592,10,0.19337016574585636,181
absorption_q70_hold5_ma50,validation_h2,15.0,1,0.019852841170808544,0.03976650194106024,326.84268786598966,0.0,,0.0,0.0,,0.0,0,0.0,184
absorption_q70_hold5_ma50,development,15.0,2,0.0650468630071821,0.08195923192438492,0.6234981431888892,-0.08747718383971426,0.9369212442247803,0.024208990871367186,0.03035226440831651,0.2809259137108165,12.5,10,0.11301369863013698,292
absorption_q70_hold5_ma50,validation,15.0,2,0.18588785611824332,0.18588785611824332,1.469597748661836,-0.06707557774507,2.771319493135576,0.138812722747079,0.138812722747079,1.1345434568302228,10.0,10,0.0958904109589041,365
absorption_q70_hold5_ma50,validation_h1,15.0,2,0.16280291454287044,0.35549512489567436,1.8568718471913552,-0.06707557774507,5.299918939897658,0.138812722747079,0.2996915473612609,1.611769758434104,20.165745856353592,10,0.19337016574585636,181
absorption_q70_hold5_ma50,validation_h2,15.0,2,0.019852841170808544,0.03976650194106024,326.84268786598966,0.0,,0.0,0.0,,0.0,0,0.0,184
absorption_q70_hold5_ma50,development,15.0,3,-0.05135942253461323,-0.0637817090485574,-0.42693669157494984,-0.09112143989662258,-0.6999637968947577,-0.08774642288090206,-0.10845253653056586,-0.7935021603240071,12.5,10,0.11301369863013698,292
absorption_q70_hold5_ma50,validation,15.0,3,0.1375184383335868,0.1375184383335868,1.163062049973844,-0.08015010968104375,1.7157610748237215,0.09235821205078687,0.09235821205078687,0.815370232396222,10.0,10,0.0958904109589041,365
absorption_q70_hold5_ma50,validation_h1,15.0,3,0.11537507414079196,0.24631508630625687,1.4114391177954877,-0.08015010968104375,3.0731721676547212,0.09235821205078687,0.19499487065232968,1.1573327953941328,20.165745856353592,10,0.19337016574585636,181
absorption_q70_hold5_ma50,validation_h2,15.0,3,0.019852841170808544,0.03976650194106024,326.84268786598966,0.0,,0.0,0.0,,0.0,0,0.0,184
absorption_q70_hold5_ma50,development,30.0,1,0.14872103844461515,0.1892364692972177,1.3520829248504564,-0.08731207120014617,2.1673574649652902,0.10468471784830546,0.13252535178189673,0.9895171704473211,12.5,10,0.11301369863013698,292
absorption_q70_hold5_ma50,validation,30.0,1,0.1860646218134283,0.1860646218134283,1.4798252670702694,-0.09559846633993274,1.9463138786328695,0.1389825096964521,0.1389825096964521,1.1425341015586936,10.0,10,0.0958904109589041,365
absorption_q70_hold5_ma50,validation_h1,30.0,1,0.16297623925017235,0.3559025985330233,1.8699080081007289,-0.09559846633993274,3.722890252940785,0.1389825096964521,0.3000823338043457,1.6231629215672498,20.165745856353592,10,0.19337016574585636,181
absorption_q70_hold5_ma50,validation_h2,30.0,1,0.019852841170808544,0.03976650194106024,326.84268786598966,0.0,,0.0,0.0,,0.0,0,0.0,184
absorption_q70_hold5_ma50,development,30.0,2,0.04923278315643298,0.061915144448500437,0.49337037351146457,-0.09160220683979814,0.6759132403522002,0.008999392931535066,0.011261867347840404,0.1499106462545728,12.5,10,0.11301369863013698,292
absorption_q70_hold5_ma50,validation,30.0,2,0.1682403047397294,0.1682403047397294,1.345720657862249,-0.07127606866821046,2.3604038197292656,0.12186376897464668,0.12186376897464668,1.0106145483607756,10.0,10,0.0958904109589041,365
absorption_q70_hold5_ma50,validation_h1,30.0,2,0.14549889707476793,0.31512539195060496,1.6802188265995492,-0.07127606866821046,4.421194909297133,0.12186376897464668,0.2609793713760793,1.435177674539763,20.165745856353592,10,0.19337016574585636,181
absorption_q70_hold5_ma50,validation_h2,30.0,2,0.019852841170808544,0.03976650194106024,326.84268786598966,0.0,,0.0,0.0,,0.0,0,0.0,184
absorption_q70_hold5_ma50,development,30.0,3,-0.06551370921761834,-0.08121019376550609,-0.5663791932179011,-0.0951920347538111,-0.8531196331240809,-0.10135949162664581,-0.12505150299147128,-0.9322217575693685,12.5,10,0.11301369863013698,292
absorption_q70_hold5_ma50,validation,30.0,3,0.12055937800452066,0.12055937800452066,1.0324600380093858,-0.08568824129888697,1.4069535816939056,0.07607057186869093,0.07607057186869093,0.6853948328391671,10.0,10,0.0958904109589041,365
absorption_q70_hold5_ma50,validation_h1,30.0,3,0.09874614529494075,0.20912885602247488,1.226153967482996,-0.08568824129888697,2.440578226982368,0.07607057186869093,0.1593358253084196,0.9725809328931339,20.165745856353592,10,0.19337016574585636,181
